title,PC1,PC2,PC3,PC4
เซี่ยงไฮ้ผัดเบคอน,-198.75861716226677,-104.24124041059022,-39.65780134469643,-78.49220113803453
สปาเก็ตตี้ซอสเเดง,-198.75725552990792,-119.91522237898833,-39.73547255339148,-74.86459968598786
สปาเก็ตตี้ไส้กรอกผัดกะเพรา,-198.7460986697322,-112.24651716005975,-39.674548418338325,-78.29087067992701
สปาเกตตีปลาหมึกไข่เค็ม,-198.73277860341932,-115.253005609544,-39.55264072053387,-78.67549199614803
มาม่าผัดขี้เมากุ้ง,-198.76848155751426,-110.2804714533429,-39.781675064335474,-82.90531222796234
แกงกะหรี่ญี่ปุ่น,1051.2401792464434,-104.30169684872347,-39.775144367395306,-57.85547674440473
ยำแหนมสด,-198.7262750996061,-108.25218895449196,-39.715547098627205,-75.05495852795379
ข้าวต้มหมูสับบ๊วย,-198.76157637139787,-105.27944473977949,-39.786741116184444,71.17107725666267
ก๋วยเตี๋ยวน้ำแดง,3802.2589697229787,-96.08521466537547,-39.64937619237048,433.8253452185045
ไข่เจียวหมูสับหน้ากรอบ,-198.76050259670663,-120.32721008440322,-39.587966440063525,168.64414065452826
ต้มจืดรวมมิตร,-198.74460173463294,-120.25482618257266,-39.552940940658374,-76.24462660288667
ฟักแม้วผัดไข่,-198.74186099963245,-120.2523719299701,-39.540232870714654,-78.51072774004149
ราเมนหมูชาชู,-198.78186125592097,-120.32063297026163,-39.88687009325153,160.18811418828432
ผัดซีอิ้วหมู,-198.76334311547316,-117.77743261696007,-39.700030271329574,5.7941586787212325
สุกี้ทะเล,-198.77286610624992,-120.46977819597923,-40.24432819159317,420.35946046041045
ข้าวกั้นจิ้น,-198.73051712684236,-112.85403419597222,-39.9604246627351,-97.63148495272867
ข้าวผัดกะเพรากุ้ง,-198.78327908631533,-120.30032659230811,-39.832065656741754,-56.16753262844528
ราเมนผัดแฮมแซลมอนเทอริยากิ,-198.74953347652638,-120.24370218963362,-39.670806243902874,-80.6279341339484
อุด้งเจ,-198.7321288947117,-120.24716581537788,-39.67746016379148,-73.39093462654884
หมูทอดผัดมิโซะ,-198.77472648893985,-120.31960350449626,-39.92664539270415,220.78631181170056
ข้าวกุ้งผัดพริกขี้หนูไข่ดาว,-168.79341412289062,-110.2945968866905,-39.80733810526941,-88.651731501787
ผัดพริกแกงหมูใส่ถั่ว,-88.75236814098506,-97.72454048729509,-39.913187068869846,221.12065984529258
ข้าวคลุกกะเพราปลา,-198.75922942317203,-120.25360726378486,-39.703391116006074,-82.98920992560542
ต้มจืดผักกาดขาวหมูสับปรุงรส,-198.7599384282816,-120.27493884973582,-39.79143430656472,71.22068132731654
น้ำยากะทิ,21.23118057896048,-69.72057931395318,-39.650661708208204,-81.91112981727618
มาม่าไข่เค็มผัดหอยแมลงภู่โหระพา,-198.75965812844532,-113.24759892714665,-39.60880554679599,-79.49972116089795
กระเพราหอยแมลงภู่ราดข้าว,-198.7638039939798,-110.24913945902273,-39.683371956908125,-81.36315258112994
เกี้ยวกรอบผัดซีอิ้ว,-198.76999593678707,-105.33922691891762,-39.68383099467692,140.77387527907655
ข้าวผัดเบคอน,-198.7642844413838,-115.28256061536155,-39.618363514788214,-83.1011538208415
ข้าวผัดไข่ขาวลาวาแดง,-198.75565334420995,-109.28250176707886,-39.786548449457314,-33.23689325334555
ต้มมักกะโรนีผักรวม,-198.74545891441943,-120.23999172078585,-39.65253559996527,-78.02717440824537
สปาเก็ตตี้ไส้กรอกมะเขือเทศ,-198.7709402632823,-116.27087037990115,-39.74638576965123,-75.77263784464654
ก๋วยเตี๋ยวผัดรวมมิตร,-198.25721910861975,-110.22108016857177,-39.77787431348685,-83.40629568714395
ข้าวผัดกระเพราไก่ย่าง,-198.79337506752083,-100.30209994123281,-39.70570892580421,-91.86610771213549
อุดงกุ้ง,-198.75612088064364,-120.26091747372377,-39.71957843682302,-79.18372692955896
ข้าวหน้าหมูบลูโกกิไข่ออนเซน,-198.7637817538671,-120.27115371711484,-39.67390526100987,-20.534451058070104
สปาเก็ตตี้เเซลม่อน,-198.7289594649987,-117.75660465343357,-39.71871701639187,-81.9074351163228
ผักกาดดองใส่กระดูกหมู,-198.71501486207,-120.20303077455665,-39.698526232305575,-74.8401399483855
ข้าวไข่นุ่มไส้กรอก,-198.76293084903972,-120.26152113827447,-39.56315741647098,-81.0317041807212
ผัดกะเพราหน่อไม้ดอง,-198.86437555640765,-20.377586546502258,-40.14273054807832,421.54011581624394
ไข่เจียวมะเขือเทศ,-198.75088654447185,-120.24613630749799,-39.60015201554561,-78.52878427428256
แกงกะหรี่ญี่ปุ่น​,-198.76273681549273,-120.28581274441878,-39.81085743802732,-84.0071943527685
ข้าวผัดกะเพราปลาทูน่า,-198.76076970758973,-106.36978778631003,-39.663534990120525,-78.3872339729597
อกไก่ทอดผัดซอสหม่าล่า,-178.7610045389895,-100.24668251725699,-39.7393648029985,-89.30721365117877
ไข่เจียวกระทง,-198.76362033780154,-117.77906493149165,-39.2433734662604,-80.75699639156701
ผัดผักกระเฉดหมูกรอบ,-168.74528010682107,-105.21537846793372,-39.65498477580876,-78.14940588806778
ต้มยำปลาทู,-198.76225019520967,-120.24803872959696,-39.725619609701496,-85.39366444576764
สุกี้ยากี้เส้นบะหมี่โอ๊ต,-198.75821249946367,-120.12035513489568,-39.65846160090407,22.00135572320017
ผัดไทย,-198.8137418591355,-120.40379704706999,-39.96676478277573,211.65520409164472
แกงเขียวหวานลูกชิ้นปลาอินทรีย์,-199.22683156067376,280.6459841991626,-40.363748878748886,-157.1259739037947
มักกะโรนีผัดซอสชีสยืด,-198.76226263465193,-120.26284683466861,-39.57366282879013,-79.66012683502555
ยำอกไก่ฉีก,-168.2287676062824,-108.22763167051482,-39.70350421929902,-78.18929227643888
วุ้นเส้นผัดชะอม,-198.7584375675068,-110.27758400714896,-39.629259020654416,20.79762666612972
ข้าวแกงกะหรี่ญี่ปุ่น,-198.08212210680745,-120.34266961477323,-39.922812574867024,223.35675623242244
ข้าวหน้าไข่เจียวปู,-198.76276260299653,-116.93452323961732,120.44164204274374,-79.99947531284067
น้ำเต้าผัดไข่ใส่ไส้กรอก,-198.7503760059706,-120.24622336720886,-39.598170483988646,-78.60334028102348
"“ผัดหมี่เจ""",-198.71454617380004,-115.24943963885342,-39.69348296583989,-74.6196702612186
มะเขือยาวชุดไข่,-198.76683347258455,-120.25901085149906,-39.50375035345518,-81.15706297327449
ก๋วยเตี๋ยวไก่น้ำพริกเผา,-198.81125075801972,-110.36557209052596,-40.12328608649948,-124.07285803041553
ฟูซิลีผัดซอส,-198.7714881605406,-120.30150583923908,-39.78553476109816,120.98454133772584
สะโพกไก่ต้ม,801.1952516087438,-114.5726427558872,-40.12856677303551,-152.88286348250546
แกงป่าหมู,131.22091596281925,-97.72264113573328,-40.51036474264535,145.02587800778898
ซุปมักกะโรนีไส้กรอก,-198.73586936641948,-120.24394976392881,-39.667177358143576,-79.35741469788624
ไข่คอนโด,-198.7835408011929,-120.31451160580481,-39.88214461780548,-88.62313562140845
หมูสับผัดกระเทียมโรยพริกสด,-198.76952544095658,-105.86352677419002,-39.93351589759182,221.06401688509777
ตำซั่วปูปลาร้า,-198.77695199227924,-92.6241285143212,160.32278172483777,-77.24894369101494
หน่อไม้ดองคั่วไก่กะทิ,-198.36645906834374,29.811425217553225,-39.66627938162924,-75.57686818441898
มักกะโรนีผัดไส้กรอกซอสมะเขือเทศ,-198.72973597543566,-110.26549717853025,-39.59175085876822,-77.98116307201299
ผัดซีอิ๊วเส้นใหญ่หมูหมัก,-198.8950077046153,99.64291134751738,-39.964330444670246,261.0037039558005
พิซซ่า,-48.73800970165786,-120.12318560619991,-39.658470657472876,-76.49525460122683
เส้นหมี่ราดหน้าหมูหมัก,-198.80676711354076,-120.40075092957976,-39.96486387173331,352.8318482293609
ก๋วยเตี๋ยวผัดไข่เค็มกุ้งแห้งทอด,-198.6491649325347,-105.25737103315987,-39.497313827087886,-77.49093696242159
ตำมะเขือเผา,-198.7860486514931,-111.26296789723983,-39.647579205838575,-81.97549756547498
ตับอบกระเทียมพริกไท,-198.76519037768188,-110.2548156616192,-39.688883948004666,-77.20207400706333
ก๋วยจั๊บญวณ,-198.8947095908629,79.72829059783825,-39.7314377535866,23.458312453793127
ผัดวุ้นเส้นซอสโคชูจัง,-198.715147655224,-117.7702873395437,-39.605865729855275,-75.25771035541828
หมูน้ำมันหอย,-198.75413323860863,-118.65617044211572,-39.93760685566988,221.6488056755202
ผัดไวไวกะเพรากรอบ,-198.72410517803056,-110.24698781108079,-39.6876117882585,-48.03497631063708
ปลาทับทิมทอดกรอบราดซอส,131.33316174748668,-109.98282337798564,-39.691350927187,-82.67905636197932
หมูนุ่มทอดกระเทียม,-198.7740981098461,-117.87860506724496,-40.12585779727009,420.99578764605246
พาสต้าผัดแหนมใบโหระพา,-198.75062388401696,-100.23334964897407,-39.670421000370325,-77.95997012894561
แกงเขียวหวานหมู,-198.81899797233973,29.70644572993504,-39.859876559390806,171.05926882714965
กระเพราะปลาผัดแห้ง,-198.75042792486923,-118.65125469057013,-39.7519509187199,-87.26209634036405
กุ้งผัดพริก,-198.745140756833,-105.29743122123467,-39.85013895916983,-86.47487510540209
ข้าวผัดฮาวายเอี้ยน,-198.71219117070856,-120.25988219100263,-39.66588036505528,-84.29539704124902
สปาเก็ตตี้ผัดพริกแห้งแฮม,-198.75502820483786,-114.24512904635579,-39.66503884440507,-78.23272721622476
ผักกาดแก้วผัดน้ำมันงา,-198.73529591963077,-118.99150748808985,-39.660254094403406,-77.53202829473659
ไข่ยัดไส้ไก่สับ,-198.75039225000788,-120.26559614685983,-39.60685878503757,-85.89512553329222
ผัดวุ้นเส้นเบคอนทอดกรอบ,-198.7347957086602,-120.24678663862701,-39.60389354843312,-78.94146264053408
หมี่ผัดผักกะเฉดกากหมู,-198.57853725967036,-100.22740428757454,-39.68071230811693,-76.62548758484229
ต้นกระเทียมผัดหมูสามชั้น,-198.77874779925784,-117.7626998542568,-39.93087985432639,221.07781980853795
ปลาไข่ทอด,-198.79008984898667,-120.29907929623272,-39.78413786202305,-81.16699079455852
หมูตุ๋นเกี๊ยมฉ่าย,2802.297959262544,-115.56699945204207,-40.52205617824002,1014.0374450451784
ไข่เจียวดอกชมจันทร์,-198.7542410018572,-120.25209370401987,-39.537914912670665,-78.62916467061943
เส้นใหญ่ผัดขี้เมาทะเล,-198.77499185006613,-75.25776043409704,-39.719863138657466,-77.24136091830427
ข้าวผัดน้ำพริกกะปิ,-198.90875055953177,99.66813774113234,-39.8946714234503,63.64142187023887
จาปากูรี,-198.7446513587993,-120.23948988099376,-39.65335513475476,-77.91391690622781
กะเพราโบราณ,-198.74178147481237,-112.31859837535221,-39.93426538736099,221.03737348107782
กะเพราปลาดุกกรอบ,-198.75629643676677,-101.73393748029845,-39.71092329864192,-85.41279120850305
พะแนงกุ้ง,-198.94424653820107,99.86320238941943,-39.62162433027202,-86.01025151749475
เนื้อผัดซอส,-198.70884536382735,-119.91204779151792,-39.67259342509344,-79.0649738031836
ก๋วยเตี๋ยวแห้ง,551.3450991619594,-104.64879383011966,-39.68032244657588,-82.71223686017737
ปลากระพงทอดน้ำปลา,-198.76958915083853,-120.26714344856731,-39.73240813134971,-83.17127057825786
ก๋วยเตี๊ยวไก่มะระ,1801.3783364709561,-113.5819175528947,-39.40918572851343,-79.80846717500505
ข้าวผัดปูผงกระหรี่,-198.9702910103778,-110.493948864891,760.0306220631462,-93.76616475387938
มักกะโรนีโบโลน่าพริก,-198.76855752750242,-118.26656083957553,-39.509012702171376,-79.67491684567159
ผัดพริกหมู,-198.7777393593526,-70.28177590434082,-39.79343833098074,71.90536487826373
มาม่าหม่าล่า,-198.76477866868825,-105.24850472891762,-39.60289628551211,-79.36990891374856
ตำขนมจีนทะเล,-198.78381279676663,-105.50278019252504,160.30880416915323,-80.27130102421754
ยำมาม่าทะเล,-198.73381706004506,-120.26153177755586,-39.73560340197168,-80.98897214853812
นาเบะผักกาดหมูสามชั้น,-198.79443824667038,-120.37296676861973,-40.108807643810216,419.6287873178338
ผัดเครื่องแกงหมูกรอบ,-198.84640683374985,-104.50565839762693,-40.5677457190792,917.67593408733
ผัดพริกหยวกสามสีบล๊อคโคลี่หมูสามชั้น,-138.75487067007214,-120.24577169759259,-39.833793809592215,121.59071539466798
ข้าวหน้าแกงกะหรี่,-198.7987004615425,-119.98987923859464,-39.87726176728806,-84.46061767671505
กระเพราขาหมูไข่ข้น,-198.82531689448004,-80.34303765745283,-39.76161758478944,219.56965395680672
สปาเกตตีผัดขี้เมาไส้กรอกเบคอน,-198.7466117165637,-100.24722215031089,-39.692446665502096,-77.72491276134747
สปาเกตตี้ทูน่าพริกแห้ง,-198.7523366279689,-109.25030664177488,-39.68812308654085,-78.44503952383383
ฟักต้มน้ำปลาใส่กุ้งแห้ง,-198.47363766212962,-120.13400365140033,-39.68527546865637,-76.51498675540266
หอยเชลล์ผัดเนยกระเทียม,-198.74467663671714,-120.25065393893341,-39.68649889237718,-81.34449879252638
แกงจืดลูกเงาะใส่วุ้นเส้น,-198.79503944282564,-120.37378821544634,-40.11101634980933,419.70930889876695
ไข่คนปูราดข้าว,-198.79419771500775,-120.29530905290711,241.1445472457803,-78.94172515632236
สุกี้​แห้ง,-198.7642437422771,-120.28763450364806,-39.58523806010597,21.356688830805126
กะเพราะหมู,-198.77002488903588,-109.32227123793147,-39.943904497699414,221.57275147955676
กระเพาะปลา,-198.90351296944667,-120.87129500543688,-34.19887817706703,-175.3395228256014
หมูผัดกระเพรา,-198.79782901513366,-105.38286130082338,-40.13704938135241,421.1473052464587
กุ้งผัดพริกขี้หนูปลาเค็ม,-198.76502285300964,-90.26598581195366,-39.74010734981783,-81.95875111124805
เซี่ยงไฮ้ผัดซีอิ้ว,-198.74880476904775,-120.24573954734082,-39.66865782270845,-75.60093945507624
ข้าวผัดฮ่องกง,-198.74413103257882,-110.26266714430386,-39.49741083934552,-74.00221707562412
ถั่วงอกผัดเต้าหู้หมูสับ,-198.7327122046445,-120.27222014097235,-39.76382545641067,24.925265421657894
มักกะโรนีซอสขาวอบชีส,-198.75443232483417,-116.4971175622029,-39.67603525998683,-79.6022088038845
เฟตตูชินี่ซอสมะเขือเทศหมูสับ,-198.748248122689,-120.24515970819847,-39.66648660912908,-76.97224435477278
ปีกไก่ทอด,-198.75833996626017,-120.26848216952006,-39.76391796253722,-91.5898199281647
ผัดฉ่าปลากระพง,-198.76968548474153,-110.27714246672507,-39.806201199094374,-91.14297720743821
ไข่ตุ๋นหมูสับ,281.2359046501804,-119.87910235190307,-39.55662129353233,20.650121388628026
ยำหมูแฮมกับปลาแช่น้ำเกลือ,-198.76388581567872,-103.24240017806721,-39.6717720186468,-77.13362875470023
ข้าวหุงกับผักสามสี,-198.81808845354817,-120.33720153748396,-39.90036730895991,-89.82315936955874
ขนมจีนอบแห้ง,-198.999928978162,179.70219374565133,-39.84315945050146,-99.57149146525703
หมูย่างซอสแอปเปิ้ล,-198.80911465026153,-104.96448336612742,-40.1187120303367,420.6355372568435
ข้าวผัดน้ำพริกเผาไข่เค็ม,-198.78050648049702,-82.76903578102251,-39.736234690541785,-82.61989956004216
ผัดแขนงปลากระป๋อง,-198.73032298466822,-120.24321567060113,-39.668217502217594,-78.4878598621054
มินิแฮมเบิร์กเนื้อ,-198.74604712653817,-119.82804260016623,-39.67056756371492,-79.97655309993364
ปลาจาระเม็ดนึ่งมะนาว,-198.73941817527853,-113.23478012175241,-39.66014914792079,-77.89078351024361
คะน้าปลาทู,-198.75006110623508,-111.23836943649917,-39.66649888410092,-77.29882635213606
กะเพราหมูไข่ดาว,-168.77297422929448,-110.29565996264046,-39.93070214281551,221.08443053342873
สปาเกตตี้ปลาเค็มโหระพา,-198.7385413023282,-119.24316350817895,-39.67132449320339,-79.54408382168259
พิซซ่าฮาวายเอี้ยน,-198.77166523804007,-120.2828158037888,-39.63656136244235,-81.40621194397484
สปาเก็ตตี้ซอสมะเขือเทศเจ,-198.74518415437427,-120.23957672956834,-39.65198116862384,-78.09315483248577
ก๋วยเตี๋ยวหลอดน่องไก่หมูสามชั้นเต้าหู้เห็ดหอม,-192.67698244564602,-110.50859428284396,-40.62374722662906,379.5515855427841
ข้าวอบเอเชียกลาง,186.0928078198707,-117.72009399210386,-40.522543081551106,608.7855838221701
ข้าวหน้าไข่กุ้งผัดพริกขี้หนู,-198.76426735243083,-103.31178338279288,-39.67266749542574,-81.83584128057154
ถั่วฝักยาวผัดกะปิ,-88.76300796321559,-105.15464575082083,-39.649725836490134,-77.20329047204388
ข้าวผัดไข่ใส่เเหนม,-198.760447349917,-120.25825288898618,-39.627282460657405,-80.77506011665147
ข้าวตุ๋นหมูสับยัดไส้ไข่ต้ม,1121.1623828910974,-119.3299267234039,-39.96241347026842,351.0880103840697
ข้าวกระเพราหมูไข่ดาว,-198.75373913156966,-120.29095800175871,-39.84111956386387,121.24930374443157
มาม่าผัดแหนมน้ำจิ้มซีฟู้ด,49.154152030778896,-120.03810266707504,-39.63051859036925,-78.05403404189605
ไก่ทอดกรอบนอกนุ่มใน,41.200829842172915,-120.15907764099799,-40.0460597645168,-126.74271819484129
ผัดหมี่ฮ่องกงเจ,-198.75417037857738,-97.46546365762802,-39.67203019711393,-74.54398831038743
ซูชิน้ำพริกหนุ่ม,-198.81325175082168,-85.31606760706897,-39.40917789632373,-87.3844930934115
สปาเก็ตตี้ผัดขี้เมาไส้กรอกหมูแฮม,-198.756033227465,-115.24637398881312,-39.67116463679512,-79.2105065319469
ข้าวไรซ์เบอร์รี่สเต็กไก่ย่างซอสเทอริยากิสลัดทูน่า,-198.75081826914789,-120.25226405191198,-39.697552712969284,-79.1337213041403
หอยตลับผัดพริกเผา,-198.78373961288975,-82.7560302458505,-39.71188720734244,-84.70190388220496
ปลากะพงผัดพริกไทยดำ,-198.76432464214707,-118.26272055990509,-39.709726549363836,-80.44443779630684
ผัดซีอิ้วกะหล่ำปลี,-198.7184545822597,-120.27693814607913,-39.55743020639179,-59.69303582743579
ไส้กรอกผัดซอสโหระพา,-198.64978236610813,-110.23912470570184,-39.694633532336674,-79.08610063426978
ก้อยไข่มดแดง,-198.74917812853235,-110.26373201139026,-39.39929707976024,-79.87708941619337
ข้าวผัดพริกขิงหมูกรอบ,-198.7655089976147,-20.30718518733895,-39.74465159319273,-87.99466814549241
ข้าวผัดมาม่า,301.258316698839,-119.8423743249778,-39.487672083540794,-78.31835494998678
สปาเกตตี้นาโปลิตัน,21.287456803261186,-118.08159705883277,-39.70936407012723,-75.56839015317975
ไก่ผัดตะไคร้,-198.79885600893124,-80.28359037881756,-39.81421887797925,-97.9547076054563
เย็นตาโฟสุกี้,461.22889379202803,-119.76360033939801,-39.725177147679645,148.38362603535845
ข้าวผัดเนื้อเค็ม,-198.82386916726165,-80.13754050387128,-39.808499832111565,-86.91365839616125
กะเพราเครื่องในไก่,-198.75800526192427,-96.69574632412579,-39.70604252090416,-84.84552400437
ข้าวผัดน้ำพริกตาแดงใส่กุนเชียงทอดกรอบ,-198.7885341327703,-82.76958972327857,-39.72214382066369,-82.54757807324586
ข้าวโพดอบเนยชีสกุ้ง,-198.70430676022744,-120.29476008302453,-39.69697906414696,-86.61786340680916
สปาเกตตี้พอร์คบอลน้ำจิ้มแจ่ว,-198.76597486214322,-120.30245452310956,-39.862438836069344,136.3857618448869
ข้าวผัดกุ้งแบบคลีน,-198.76031105256237,-118.9108517034907,-39.65694339997158,-79.37676180648991
ข้าวผัดกุ้งใส่ไข่,-198.75694009391276,-120.29962018730365,-39.67147810810079,-86.07594681909487
กะเพราหมูสับแบบแห้ง,-198.7993926613949,-112.37625923131648,-40.11809257673076,420.04986256796235
ยากิโซบะขี้เมาเจ,-198.7407808984099,-102.24520761614541,-39.67051113610594,-76.16870975390361
ซารุอู้ด้ง,-198.74254954778692,-120.24489537007302,-39.59371549670442,-78.68873895496323
ฟูชิลีคาร์โบนาร่า,-198.7494339519045,-120.24699826791746,-39.67617637899429,-79.68938436458892
มาม่านรก,-198.77084194637786,-100.25618212704919,-39.63593875939784,-28.822726739390756
เบอร์เกอร์ข้าวกล้องหมูย่าง,-198.7725894977686,-120.2828919543648,-39.71144711724289,-20.050156152125222
สุกี้แห้งทะเล,-188.74066634356188,-118.75668588957721,-39.66653653853009,-84.44597075473331
สาหร่ายห่อข้าวคลุกน้ำพริกกะปิ,-198.79098157812078,-103.40632079235458,-39.529736443811814,-82.06079584675273
ปลาหมึกผัดพริกสด,-198.75007806825164,-100.24385979262792,-39.66394282366924,-78.0622178919379
ผัดกระเพราะหมูชิ้น,-198.7735851753141,-100.28539319596206,-39.80763126039665,72.7320150401557
คั่วกลิ้งอกไก่,21.191834404214617,-20.059930553246904,-39.631936460839704,-80.7603665822049
ลูกชิ้นเต้าหู้อกไก่,-198.7216891107015,-105.28484909590188,-39.79379213691202,-83.45796659321486
ซุปมะกะโรนีต้มยำกุ้งน้ำใส,351.20837850061343,-89.81246822582438,-39.679421075396206,-83.01010455314714
หมูปั้นทอดกระเทียมราดน้ำมันหอย,-198.74415992203862,-115.25967667132304,-39.724944089479244,1.5982015686914652
ข้าวผัดไรเบอร์รี่ใส่ไข่,-198.75148812213357,-120.24763373105985,-39.602498059363725,-78.28298588472235
หมี่ข้าวกล้องผัดหมูสับ,-88.75237661113205,-116.18942388690083,-39.779756956802686,71.5464186950367
ข้าวทอดพริกแกงขมิ้น,-198.77504619281314,-119.78926103807314,-39.78433395380436,-86.18619146912364
สันคอหมูแดงย่าง,-198.79651521743045,-117.87296870936925,-40.108380577731296,419.62977280136454
ข้าวผัดไรซ์เบอรี่ปลาสลิด,-198.75432063796754,-120.24925236319422,-39.69053307308478,-82.36477957017176
กระเพราอกไก่คลีน,-198.74943461781396,-109.23966581256069,-39.65682460775362,-78.23601788998694
ก๋วยเตี๋ยวน้ำข้น,-198.76282520236416,-120.33998966210831,-39.99529543828396,255.93476148884102
ซุปมักกะโรนีสันในไก่,-198.7975169607557,-105.32534102230336,-39.943523204562105,-86.83735938189626
ข้าวมันอกไก่ต้ม&ตับ,-198.2339625056858,-102.98854825470754,-39.76233795138188,-88.9220961617105
จับเชเห็ดหอม,-198.75624831695453,-118.43115800280044,-39.87564739762893,122.75875906696484
วุ้นเส้นอบทูน่า,-168.69707525104343,-109.37788573201493,-39.66027657981639,-78.27870294126735
กระหล่ำปลีผัดน้ำปลา,-198.74780654858222,-120.24328437856255,-39.66532529827499,-77.5983649907334
ปูผัดพริกขี้หนูสด,-198.84373524109822,-80.32622413462336,460.33426479317546,-76.57807646035117
ข้าวไข่เจียว,-198.76907713319738,-100.26194088905862,-39.55258295642099,-76.77365713219694
ไข่เจียวดาว,-198.7604899928972,-120.26224590865743,-39.41639715220971,-79.85730833463946
ตำข้าวโพดไข่เค็มไชยา,-198.76312586477044,-110.25113704512037,-39.620996288695125,-78.30299802041
ก๋วยเตี๋ยวหมูโบราณ,-198.06742611131895,-105.32957045495417,-40.24131205238064,432.7736603498683
ข้าวผัดปลาสลิด,-198.77824564114078,-117.48164738525244,-39.71270632307106,-88.34628621040085
สปาเกตตีผัดปลาสลิด,-198.82552487705973,-90.30011042087058,-39.85803664765286,-97.76573154466222
ไก่ผัดน้ำพริกเผา,-153.7783023662769,-90.24387210542392,-39.80708800430491,-98.03321165882134
ก๋วยเตี๋ยวผัดกระเพรา,-198.81051269857974,-80.32370331764541,-39.93307390705398,159.99868166936358
ทอดปลาทู,-198.7745339292659,-120.26884859794184,-39.77227476261789,-92.87526202874608
กะเพราปลาหมึก,-189.06605857892055,-104.23122818687885,-39.656564410164066,-77.97201683771567
สปาเก็ตตี้กุ้งผัดพริกกระเทียม,-198.79656597796517,-101.28919482450426,-39.8664245747902,-88.42538372142465
ก๋วยเตี๋ยวเป็ดพะโล้,-198.6109794894649,-105.25092671751524,-39.716225348247036,-78.80579340345857
คะน้าหมู,-198.76370133127833,-120.30477130628915,-39.87526350420189,131.25632355159624
ข้าวไข่ข้นกุ้งซอสกิมจิ,-198.76999663518066,-120.28935546102959,-39.566531085612574,-84.153387188114
ข้าวหน้าหมูย่างเกาหลี,-198.78124995206198,-120.29948400153314,-39.82976523248391,17.492604007817082
ผัดถั่วใส่ไข่,-198.71262280463182,-120.24123451118678,-39.60017247365345,-78.10724470672518
ไก่ผัดใบกระเพรา,-198.7580185911699,-110.25195448861838,-39.69647725323508,-82.91813597946435
บะหมี่กึ่งฯ ต้มยำปลากระป๋อง,-198.34704673010648,-120.2451401013526,-39.67192957533029,-78.43877915540801
ไวไวผัดฉ่าทะเล,-198.76557203200665,-120.27468487468863,-39.75970738510936,-83.59351272345677
หมูทอดทรงเครื่อง,-198.74023385984466,-117.7926396521281,-39.83825910838885,121.22960975847073
ไก่สมุนไพร,801.2717997480638,-114.48518606061026,-39.811161716451174,-112.18007448573208
ไข่เจียวสมุนไพร,-198.76478936824697,-108.25266260050779,-39.544299894241014,-64.24775791551588
ไก่ทอดบังลัน,-190.26319975938966,-120.27145606140208,-39.800834159732496,-96.10713698471105
ฉูฉี่ปลาอินทรีย์ทอดกรอบ,-198.78961897373438,-96.54995870829177,-39.78188769981753,-94.23300207642441
มะระหวานผัดไข่,-198.74671174896488,-120.24660780380664,-39.676457463481896,-68.02109395148767
ยำวุ้นเส้นหมูสับ,-198.6937339531777,-116.23314408880002,-39.664969683835835,-77.85255107897649
หมูผัดเคยเค็ม,-198.7737430599492,-100.37056846377274,-40.10968798974716,420.03646899842175
แกงแดงหมูใส่ฟัก,-199.04453384166047,179.69339620950703,-40.0660838632731,419.1047418074957
สปาเกตตี้คาโบนาร่า,-198.75983816933893,-119.25708673282897,-39.47896757881224,-79.77941114676334
ไข่เจียวดอกสโนห์,-198.7585017216027,-120.25856868917728,-39.47890694976247,-79.04874622794343
หมูสับผัดเต้าหู้,-198.74426256549373,-120.32069066515899,-39.93397130404504,220.99933547953643
ข้าวผัดปูอัด,-198.78266442668578,-120.28657076350324,-39.62790157563399,-82.69063054434669
อ่องไก่,-197.78007408196422,-114.30764920788482,-39.89586768501343,-81.16051046986833
เบอร์เกอร์เบคอนไข่ดาว,-198.74474009142398,-120.23878623790685,-39.65092121081693,-78.20328424039657
ซี่โครงหมูหมักทอด,-183.7524159224358,-120.25363153822802,-39.70767222603604,-78.4823633595829
ผัดกระเพรา​หมู,-198.84511261333998,-40.35817905137015,-40.04078272251625,322.1122665525826
ซี่โครงหมูทอดกระเทียมพริกไทย,-198.76177381861757,-90.25160340061512,-39.682303185049825,-79.029129664483
มาม่าไก่ตุ๋นมะระ,1301.279723833303,-114.10790274024556,-39.890308064179834,-126.03348039139661
หมูสับกระเทียมพริก,-198.77647045101392,-105.28648542819226,-39.81804020691411,96.44904999819906
กระเพราเนื้อสับ,-153.77970184348314,-79.79461746921483,-39.67074676435322,-79.2284253846129
ผัดซีอิ๊วลูกชิ้นหมู,-198.7655165642788,-117.92015200015922,-40.06884532062495,528.0156224747175
ผัดซีอิ๊วเส้นใหญ่,-198.74664875539193,-120.29041448391834,-39.60530000281993,29.492535468775113
ไก่อบน้ำผึ้ง,-198.76360429288357,-90.31110410100264,-39.91700742516063,-106.93365273090608
เครปไข่กรอบยัดไส้,-198.73965793455267,-107.00061152427462,-39.63809601981756,-91.41408324595396
หมี่เหลืองผัดเบคอน,-198.758063421541,-120.26988042615909,-39.60106879531171,-27.70294084937148
ข้าวน้ำพริกผักนึ่ง,-198.81924075087227,-102.84286576860114,-39.91828663155003,119.65086317413497
ผัดเห็ดออรินจิซอสเทอริยากิ,-198.74646420403613,-120.24189884680995,-39.66167845896567,-78.20357375720238
หมูผัดพริกแกง,-198.75199844885003,-102.28942119837096,-39.8381219318098,121.34618182556682
